
Sense HAT Test Program ...

Raspberry UTC Start2021-10-22 14:29:46.079776
UTC Current Time, roll, Pitch, Yaw, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ
2021-10-22 14:30:18.325791 , -15.3438970, -3.4216744, -15.7550335, 0.1120605, -0.2811279, 1.0276489, 1.6158537, 5.7317073, -19.7256098, -170.7500000, -21.5000000, -29.7500000
2021-10-22 14:30:18.621973 , -15.6026383, -3.5240563, -15.0321379, 0.0654907, -0.2863159, 0.9912109, 3.1707317, 4.1768293, -14.7560976, -170.3750000, -18.7500000, -30.8750000
2021-10-22 14:30:18.918197 , -17.1856774, -0.3120372, -1.9559115, 0.1367798, -0.1749878, 1.1107788, 16.9817073, 4.1768293, 42.9573171, -160.5000000, 24577.2500000, -44.3750000
2021-10-22 14:30:19.214375 , -11.9683035, 12.1073075, -3.7552846, -0.3700562, -0.0189819, 0.9266357, 45.5182927, 164.3597561, 0.5487805, -208.2500000, 18.3750000, -82.2500000
2021-10-22 14:30:19.510910 , -10.6623903, 24.8470250, -4.2627489, -0.7068481, 0.0468140, 0.5059204, -10.2743902, 88.3841463, -9.9085366, -233.2500000, 17.8750000, -127.3750000
2021-10-22 14:30:19.807801 , -14.0663767, 41.4230880, 5.3658848, -0.8622437, -0.0447388, -0.0048218, -10.2743902, 65.1524390, -13.5365854, -239.5000000, 24579.1250000, -173.8750000
2021-10-22 14:30:20.103943 , -20.2585084, 55.0151769, 12.7779898, -0.8869629, -0.1011353, -0.3058472, -1.4634146, 5.8536585, -3.7500000, -240.1250000, 8196.0000000, -183.7500000
2021-10-22 14:30:20.400238 , -24.3851935, 54.8475173, 7.0372360, -0.9564819, -0.0798340, 0.0492554, -15.3658537, -135.2439024, -17.8658537, -242.5000000, -9.6250000, -112.5000000
2021-10-22 14:30:20.696467 , -24.7681424, 46.3689440, 5.6875890, -0.6347656, -0.3021851, 0.5682983, 12.5304878, -142.9268293, -5.4573171, -194.3750000, -20.1250000, -35.5000000
2021-10-22 14:30:20.992675 , -28.1390725, 28.2035865, -0.4313169, 0.0368652, -0.3873901, 0.9277954, -47.7439024, -169.9085366, -11.8292683, -61.0000000, -47.8750000, -27.1250000
2021-10-22 14:30:21.288824 , -31.2950243, 20.4630401, 0.4055292, 0.9471436, -0.5950317, 0.3930664, -9.0243902, -141.5548780, -20.3658537, 16387.1250000, -36.5000000, -121.2500000
2021-10-22 14:30:21.584862 , -33.6726779, 4.9974020, 0.4342104, 1.0360718, -0.4147949, 0.0042114, 26.8597561, -85.6707317, -21.4939024, -16386.5000000, -24.3750000, -173.3750000
2021-10-22 14:30:21.880831 , -36.8760550, -5.1679788, -1.2427803, 1.1151123, -0.3544312, -0.1225586, 13.6280488, 43.2621951, -4.5121951, -8194.6250000, -23.7500000, -147.1250000
2021-10-22 14:30:22.177107 , -37.5337932, -2.4868625, 0.5837305, 0.8358765, -0.2322998, 0.5636597, 62.6219512, 174.7560976, -35.0609756, -62.6250000, 8204.1250000, -58.7500000
2021-10-22 14:30:22.473374 , -21.5299515, -4.5599381, -3.1603300, 0.3099976, 0.2174072, 0.7155151, 116.8292683, 63.8414634, -3.8109756, -101.0000000, 54.1250000, -104.1250000
2021-10-22 14:30:22.769596 , -5.1285870, -6.6734814, -5.4710741, 0.1811523, 0.6337891, 0.4400024, 96.8902439, 19.0548780, -16.0060976, -105.7500000, 63.1250000, -170.2500000
2021-10-22 14:30:23.065569 , 8.3422560, -9.5925247, -6.3355299, 0.1738281, 0.7780151, 0.0752563, 62.8048780, -10.6402439, 0.4878049, -105.8750000, 51.6250000, -216.2500000
2021-10-22 14:30:23.361858 , 14.0322979, -9.9173257, -5.0324232, 0.1647949, 0.8754272, 0.0156860, -37.7743902, -5.0914634, 1.3109756, -103.3750000, 57.8750000, -190.0000000
2021-10-22 14:30:23.657798 , 12.2315318, -8.4317295, -0.5297260, 0.0868530, 0.7271729, 0.4861450, -115.6402439, -10.0914634, 1.0060976, -109.6250000, 59.8750000, -108.1250000
2021-10-22 14:30:23.965048 , 8.6189999, -5.7608296, -13.7066605, 0.1775513, 0.2451172, 0.9158325, -134.6341463, 5.2134146, -15.9451220, -122.1250000, -32765.5000000, -27.2500000
2021-10-22 14:30:24.279588 , -6.5600397, -1.5676671, -13.3559070, 0.0090332, -0.4783936, 1.0116577, -126.3719512, 4.6951220, -0.5792683, -121.8750000, -88.5000000, -8196.1250000
2021-10-22 14:30:24.597830 , -18.4514120, -1.5946464, -22.5089030, 0.1771240, -0.9235840, 0.8595581, -83.4756098, 24.2378049, -5.3963415, -105.6250000, -161.3750000, -31.2500000
2021-10-22 14:30:24.894862 , -33.7963046, -3.6981424, -30.1055065, 0.1689453, -1.2026367, 0.1234741, -80.0304878, -20.0914634, 13.0182927, -102.1250000, -202.1250000, -85.2500000
2021-10-22 14:30:25.209652 , -48.1458822, -5.3273856, -37.4541570, 0.1388550, -1.2351074, -0.3056641, -28.1707317, 14.0853659, -2.7743902, -106.6250000, -213.1250000, -103.7500000
2021-10-22 14:30:25.514618 , -54.0477139, -6.3736526, -39.5189904, 0.1240845, -1.2094116, -0.0349121, 79.1158537, 2.2256098, 11.8902439, -107.7500000, -186.0000000, -58.6250000
2021-10-22 14:30:25.850698 , -51.7982236, -6.1264706, -38.4312680, 0.1126099, -1.0753174, 0.4724121, 96.7987805, -4.7865854, 0.5792683, -108.3750000, -124.8750000, -14.1250000
2021-10-22 14:30:26.156829 , -44.8039569, -0.7418991, -46.4653373, 0.1242065, -0.7590332, 0.8424683, 57.7439024, 21.4634146, -13.4146341, -112.7500000, -72.2500000, -8196.5000000
